"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2","sampletime"
3696678,"USGS-UT","nwisut.01.00901382","Sample-Routine","Water","Groundwater","2009-08-10 00:00:00","NULL","U.S. Geological Survey","USGS-370628113230201","A-2300023 DOC is a low volume sample","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2.1,"µg/L","NWIS",264357,"USGS-UT","USGS Utah Water Science Center","USGS-370628113230201","SH Piezo 1-25","Well: Test hole not completed as a well","NULL",37.10769444,-113.384,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3044","feet","Reported method of determination.","US",49,53,"2008","17","feet","NULL","NULL","NWIS",2009-08-10
3693655,"USGS-UT","nwisut.01.00300134","Sample-Routine","Water","Groundwater","2002-12-18 00:00:00","NULL","NULL","USGS-370638113240201","NULL","Rising stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",15.6,"µg/L","NWIS",264373,"USGS-UT","USGS Utah Water Science Center","USGS-370638113240201","(C-42-14)26bbb- 1","Well","NULL",37.1123714,-113.4042564,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3021.5","feet","Global Positioning System.","US",49,53,"1970","645","feet","NULL","NULL","NWIS",2002-12-18
3693193,"USGS-UT","nwisut.01.00101338","Sample-Routine","Water","Groundwater","2001-09-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370640113223201","recvd 9-19","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",12.8,"µg/L","NWIS",264377,"USGS-UT","USGS Utah Water Science Center","USGS-370640113223201","(C-42-14)25abb- 1","Well","NULL",37.1124549,-113.3797003,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3006.4","feet","Global Positioning System.","US",49,53,"1970","720","feet","NULL","NULL","NWIS",2001-09-11
3692737,"USGS-UT","nwisut.01.00100718","Sample-Routine","Water","Groundwater","2001-06-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370640113223202","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",54.6,"µg/L","NWIS",264378,"USGS-UT","USGS Utah Water Science Center","USGS-370640113223202","(C-42-14)25abb- 2","Well: Test hole not completed as a well","NULL",37.1125938,-113.379728,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3005.7","feet","Global Positioning System.","US",49,53,"2001","71.8","feet","73","feet","NWIS",2001-06-11
3695354,"USGS-UT","nwisut.01.00400068","Sample-Routine","Water","Groundwater","2004-01-07 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370640113380201","NULL","Rising stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2.1,"µg/L","NWIS",264380,"USGS-UT","USGS Utah Water Science Center","USGS-370640113380201","(C-42-16)22cdd- 1","Well","NULL",37.11109135,-113.6346812,"Interpolated from MAP.","NAD83","2660","feet","Interpolated from topographic map.","US",49,53,"1995","580","feet","580","feet","NWIS",2004-01-07
3694850,"USGS-UT","nwisut.01.00400072","Sample-Routine","Water","Groundwater","2004-01-06 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370646113231901","NULL","Rising stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",17.1,"µg/L","NWIS",264384,"USGS-UT","USGS Utah Water Science Center","USGS-370646113231901","(C-42-14)23ddc- 1   WD-11","Well","NULL",37.1131215,-113.391506,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3016.6","feet","Global Positioning System.","US",49,53,"2001","108.5","feet","112","feet","NWIS",2004-01-06
3693421,"USGS-UT","nwisut.01.00200693","Sample-Routine","Water","Groundwater","2002-09-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370650113220101","L-2610121 x= recvd warm login per dist. Chilled containers received warm at 13    Degrees C","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",10.2,"µg/L","NWIS",264396,"USGS-UT","USGS Utah Water Science Center","USGS-370650113220101","(C-42-14)24ddd- 1","Well","NULL",37.11376055,-113.3677556,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3028.9","feet","Global Positioning System.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2002-09-09
3694948,"USGS-UT","nwisut.01.00400793","Sample-Routine","Water","Groundwater","2004-09-21 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370651113211301","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6,"µg/L","NWIS",264400,"USGS-UT","USGS Utah Water Science Center","USGS-370651113211301","(C-42-13)19dcb- 1","Well","NULL",37.1141495,-113.3543942,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3140","feet","Interpolated from topographic map.","US",49,53,"2001","900","feet","965","feet","NWIS",2004-09-21
3693851,"USGS-UT","nwisut.01.00200696","Sample-Routine","Water","Groundwater","2002-09-12 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370654113213501","NULL","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",10.2,"µg/L","NWIS",264406,"USGS-UT","USGS Utah Water Science Center","USGS-370654113213501","(C-42-13)19cdb- 1   WD-12","Well","NULL",37.11506615,-113.3606443,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3083.7","feet","Global Positioning System.","US",49,53,"1999","155.5","feet","155.6","feet","NWIS",2002-09-12
3694812,"USGS-UT","nwisut.01.00400167","Sample-Routine","Water","Groundwater","2004-05-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370655113224901","NULL","Rising stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",13.3,"µg/L","NWIS",264408,"USGS-UT","USGS Utah Water Science Center","USGS-370655113224901","(C-42-14)24bcd- 1   WD-9","Well","NULL",37.1231215,-113.3828948,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3066","feet","Global Positioning System.","US",49,53,"2001","155","feet","158","feet","NWIS",2004-05-03
3692542,"USGS-UT","nwisut.01.00100717","Sample-Routine","Water","Groundwater","2001-05-25 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370655113230501","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",18.1,"µg/L","NWIS",264409,"USGS-UT","USGS Utah Water Science Center","USGS-370655113230501","(C-42-14)23dda- 1","Well","NULL",37.1166493,-113.385117,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3017.7","feet","Global Positioning System.","US",49,53,"2001","NULL","NULL","88.6","feet","NWIS",2001-05-25
3695393,"USGS-UT","nwisut.01.00500099","Sample-Routine","Water","Groundwater","2005-02-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370655113231901","NULL","Rising stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",12.6,"µg/L","NWIS",264410,"USGS-UT","USGS Utah Water Science Center","USGS-370655113231901","(C-42-14)23ddb","Subsurface: Groundwater drain","NULL",37.1152604,-113.389395,"Interpolated from MAP.","NAD83","3013","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2005-02-09
3704034,"USGS-UT","nwisut.01.01800831","Sample-Routine","Water","Groundwater","2018-04-26 00:00:00","NULL","USGS - Utah Water Science Center","USGS-370700113260001","NULL","Stable, normal stage","Routine sample","50","USGS parameter code 82398","Point sample","Peristaltic pump","NULL","As","Dissolved",5.5,"µg/L","NWIS",264417,"USGS-UT","USGS Utah Water Science Center","USGS-370700113260001","(C-42-14)21cad-S1","Spring","NULL",37.11664898,-113.4341182,"Interpolated from MAP.","NAD83","2720","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2018-04-26
3693983,"USGS-UT","nwisut.01.00300133","Sample-Routine","Water","Groundwater","2002-12-18 00:00:00","NULL","NULL","USGS-370704113222501","L-3570051 RU is extra, no asr or btl requests, paa, 12/23/02","Rising stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",40.3,"µg/L","NWIS",264427,"USGS-UT","USGS Utah Water Science Center","USGS-370704113222501","(C-42-14)13ddc","Subsurface: Groundwater drain","NULL",37.1272222,-113.3708333,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2980","feet","Global Positioning System.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2002-12-18
3696147,"USGS-UT","nwisut.01.00700258","Sample-Routine","Water","Groundwater","2007-02-15 00:00:00","NULL","U.S. Geological Survey","USGS-370706113231001","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",11.1,"µg/L","NWIS",264431,"USGS-UT","USGS Utah Water Science Center","USGS-370706113231001","(C-42-14)23daa- 1","Well","NULL",37.11867705,-113.3883116,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3026.7","feet","Global Positioning System.","US",49,53,"1995","164","feet","164","feet","NWIS",2007-02-15
3692295,"USGS-UT","nwisut.01.00101335","Sample-Routine","Water","Groundwater","2001-09-10 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370710113223201","L-2620082 recvd 9-19","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",23,"µg/L","NWIS",264442,"USGS-UT","USGS Utah Water Science Center","USGS-370710113223201","(C-42-14)24caa- 1","Well","NULL",37.1194271,-113.3763391,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2979.3","feet","Global Positioning System.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2001-09-10
3707180,"USGS-UT","nwisut.01.02300635","Sample-Routine","Water","Groundwater","2023-04-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370716113233201","NULL","Not applicable","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",29.3,"µg/L","NWIS",264454,"USGS-UT","USGS Utah Water Science Center","USGS-370716113233201","(C-42-14)23acc- 1  WD15-Shallow","Well","NULL",37.1211111,-113.3922222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3000","feet","Interpolated from topographic map.","US",49,53,"NULL","61","feet","65","feet","NWIS",2023-04-03
3707043,"USGS-UT","nwisut.01.02300636","Sample-Routine","Water","Groundwater","2023-04-03 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370716113233202","NULL","Not applicable","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",6.5,"µg/L","NWIS",264455,"USGS-UT","USGS Utah Water Science Center","USGS-370716113233202","(C-42-14)23acc- 2  WD16-Deep","Well","NULL",37.1211111,-113.3922222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3000","feet","Interpolated from topographic map.","US",49,53,"NULL","301.5","feet","305","feet","NWIS",2023-04-03
3706976,"USGS-UT","nwisut.01.02300631","Sample-Routine","Water","Groundwater","2023-04-05 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370727113233001","NULL","Not applicable","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",10.3,"µg/L","NWIS",264471,"USGS-UT","USGS Utah Water Science Center","USGS-370727113233001","(C-42-14)23abc- 1   WD-5","Well","NULL",37.12434365,-113.3936173,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2993.9","feet","Global Positioning System.","US",49,53,"1995","160","feet","160","feet","NWIS",2023-04-05
3694251,"USGS-UT","nwisut.01.00300273","Sample-Routine","Water","Groundwater","2003-05-08 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370737113220101","L-1320143 RU is extra, no asr or btl requests, field values provided by district, paa, 5/12/03 *per district/vic, asr date corrected to 20030508, paa, 5/14/03","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",15.2,"µg/L","NWIS",264493,"USGS-UT","USGS Utah Water Science Center","USGS-370737113220101","(C-42-14)13ddd- 1","Well","NULL",37.12714935,-113.3688668,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3001.4","feet","Global Positioning System.","US",49,53,"1995","110","feet","110","feet","NWIS",2003-05-08
3696606,"USGS-UT","nwisut.01.00900843","Sample-Routine","Water","Groundwater","2009-04-29 00:00:00","NULL","U.S. Geological Survey","USGS-370737113221301","L-1260165 Received May 09, 2009","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1.4,"µg/L","NWIS",264495,"USGS-UT","USGS Utah Water Science Center","USGS-370737113221301","(C-42-14)24bcd  Sand Hollow Res. at boat ramp","Lake, Reservoir, Impoundment","NULL",37.12129167,-113.381975,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3000","feet","Interpolated from topographic map.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2009-04-29
3693336,"USGS-UT","nwisut.01.00200695","Sample-Routine","Water","Groundwater","2002-09-11 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370738113220901","L-2610159 x= recvd warm login per dist. Chilled containers received warm at 13    Degrees C","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",17,"µg/L","NWIS",264499,"USGS-UT","USGS Utah Water Science Center","USGS-370738113220901","(C-42-14)13ddc- 1   Well 9","Well","NULL",37.1272049,-113.36995,"Interpolated from MAP.","NAD83","2995","feet","Interpolated from topographic map.","US",49,53,"2000","1140","feet","1200","feet","NWIS",2002-09-11
3693778,"USGS-UT","nwisut.01.00300016","Sample-Routine","Water","Groundwater","2002-10-08 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370738113221701","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",90.1,"µg/L","NWIS",264500,"USGS-UT","USGS Utah Water Science Center","USGS-370738113221701","(C-42-14)13dcd- 2   North Dam Piezo 3A","Well","NULL",37.12720488,-113.3721724,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","2976.4","feet","Differentially corrected Global Positioning System.","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2002-10-08
3693270,"USGS-UT","nwisut.01.00300017","Sample-Routine","Water","Groundwater","2002-10-08 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370742113223601","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",16.6,"µg/L","NWIS",264506,"USGS-UT","USGS Utah Water Science Center","USGS-370742113223601","(C-42-14)13cdd- 1","Well","NULL",37.12831595,-113.3774503,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3080","feet","Interpolated from topographic map.","US",49,53,"2001","624","feet","624","feet","NWIS",2002-10-08
3707145,"USGS-UT","nwisut.01.02300638","Sample-Routine","Water","Groundwater","2023-04-04 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370744113225701","NULL","Not applicable","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",14.3,"µg/L","NWIS",264516,"USGS-UT","USGS Utah Water Science Center","USGS-370744113225701","(C-42-14)13cca- 1 WD-22","Well","NULL",37.1289722,-113.382611,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3088","feet","Interpolated from Digital Elevation Model","US",49,53,"2015","170.5","feet","170.5","feet","NWIS",2023-04-04
3692660,"USGS-UT","nwisut.01.00100711","Sample-Routine","Water","Groundwater","2001-06-14 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370745113222022","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",76.6,"µg/L","NWIS",264538,"USGS-UT","USGS Utah Water Science Center","USGS-370745113222022","(C-42-14)13dca-23","Well","NULL",37.1291493,-113.3730057,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","NULL","NULL","NULL","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2001-06-14
3693552,"USGS-UT","nwisut.01.00200290","Sample-Routine","Water","Groundwater","2002-04-09 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370745113222023","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",88.6,"µg/L","NWIS",264539,"USGS-UT","USGS Utah Water Science Center","USGS-370745113222023","(C-42-14)13dca-24","Well","NULL",37.1291493,-113.3730057,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","NULL","NULL","NULL","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2002-04-09
3692638,"USGS-UT","nwisut.01.00100646","Sample-Routine","Water","Groundwater","2001-04-30 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370745113222025","low volume sample, FA to Mark Cree,","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",10.9,"µg/L","NWIS",264541,"USGS-UT","USGS Utah Water Science Center","USGS-370745113222025","(C-42-14)13dca-26","Well","NULL",37.1291493,-113.3730057,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","NULL","NULL","NULL","US",49,53,"NULL","NULL","NULL","NULL","NULL","NWIS",2001-04-30
3704254,"USGS-UT","nwisut.01.01800834","Sample-Routine","Water","Groundwater","2018-04-25 00:00:00","NULL","USGS - Utah Water Science Center","USGS-370746113223301","L-1210231 X=time on bottles is 1130  Sta ID on bottles is 370727113233001  Date on bottle is 4/24/18","Not applicable","Routine sample","4040","USGS parameter code 82398","Submersible pump","Submersible centrifugal pump","NULL","As","Dissolved",8.9,"µg/L","NWIS",264546,"USGS-UT","USGS Utah Water Science Center","USGS-370746113223301","(C-42-14)13cda- 1   WD-6","Well","NULL",37.13017705,-113.3777003,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","3003.6","feet","Global Positioning System.","US",49,53,"2001","96","feet","103.41","feet","NWIS",2018-04-25
